kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,habitable_zone
5094751,K00123.01,Kepler-109 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.481633073,6.004e-06,-6.004e-06,122.977657,0.000755,-0.000755,0.833,0.021,-0.576,3.784,0.0339,-0.0339,298.5,2.7,-2.7,2.54,0.11,-0.12,1145.0,,,406.25,58.56,-52.79,125.6,1.0,q1_q17_dr25_tce,5945.0,71.0,-71.0,4.213,0.033,-0.027,1.302,0.058,-0.058,290.39273,40.28487,12.365,0
5864975,K01787.01,Kepler-950 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,98.7179332,0.0001461,-0.0001461,131.58694,0.00129,-0.00129,0.588,0.057,-0.137,6.593,0.109,-0.109,7320.0,70.5,-70.5,6.99,1.48,-0.52,360.0,,,3.97,2.51,-0.93,124.4,1.0,q1_q17_dr25_tce,5808.0,157.0,-157.0,4.583,0.036,-0.144,0.786,0.166,-0.059,287.95657,41.130329,15.7,0
8628973,K00916.01,Kepler-724 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.314947362,1.705e-06,-1.705e-06,171.313058,0.000418,-0.000418,0.799,0.058,-0.54,1.8007,0.0284,-0.0284,1398.2,13.6,-13.6,3.94,1.11,-0.37,1155.0,,,421.03,347.73,-114.75,123.5,1.0,q1_q17_dr25_tce,5609.0,150.0,-166.0,4.481,0.062,-0.188,0.944,0.266,-0.089,293.45483,44.792789,15.142,0
11015108,K00344.01,Kepler-530 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,39.30944096,4.79e-05,-4.79e-05,171.334861,0.000954,-0.000954,0.028,0.335,-0.028,5.77,0.0376,-0.0376,1132.1,10.6,-10.6,2.87,0.37,-0.14,488.0,,,13.46,5.0,-2.25,122.9,1.0,q1_q17_dr25_tce,5607.0,101.0,-112.0,4.536,0.028,-0.112,0.863,0.112,-0.043,283.34027,48.549042,13.4,0
5437945,K03791.02,Kepler-460 c,CONFIRMED,CANDIDATE,0.902,0,0,0,0,220.142913,0.001289,-0.001289,245.94139,0.00284,-0.00284,0.023,0.334,-0.023,19.528,0.173,-0.173,1796.4,15.7,-15.7,5.94,1.65,-1.64,389.0,,,5.4,4.38,-2.93,121.2,2.0,q1_q17_dr25_tce,6340.0,171.0,-209.0,4.163,0.246,-0.164,1.393,0.385,-0.385,288.47485,40.65136,13.771,0
9875711,K00956.01,Kepler-742 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.360870704,6.061e-06,-6.061e-06,175.64459,0.000571,-0.000571,0.494,0.002,-0.477,2.7144,0.0338,-0.0338,2039.7,19.2,-19.2,3.67,0.22,-0.36,690.0,,,53.68,14.26,-14.96,120.9,1.0,q1_q17_dr25_tce,4743.0,142.0,-142.0,4.516,0.102,-0.748,0.81,0.049,-0.079,283.86603,46.789589,15.223,0
5966322,K00303.01,Kepler-517 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,60.92818866,7.966e-05,-7.966e-05,173.37212,0.00109,-0.00109,0.009,0.412,-0.009,6.3336,0.0501,-0.0501,755.6,7.3,-7.3,2.78,0.39,-0.38,467.0,,,11.28,4.55,-3.5,120.1,1.0,q1_q17_dr25_tce,5638.0,113.0,-101.0,4.359,0.132,-0.096,1.023,0.142,-0.142,293.67532,41.295361,12.193,0
5184584,K01564.01,Kepler-891 b,CONFIRMED,CANDIDATE,0.989,0,0,0,0,53.44944498,6.701e-05,-6.701e-05,149.20185,0.00103,-0.00103,0.092,0.27,-0.092,5.3091,0.0439,-0.0439,3437.0,33.2,-33.2,5.82,1.49,-0.5,486.0,,,13.23,10.07,-3.61,119.5,1.0,q1_q17_dr25_tce,5919.0,162.0,-203.0,4.485,0.044,-0.187,1.0,0.257,-0.086,291.0838,40.355251,15.287,0
10676014,K01797.01,Kepler-954 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.78175788,1.639e-05,-1.639e-05,139.79356,0.000743,-0.000743,0.502,0.006,-0.462,3.7386,0.0353,-0.0353,908.0,8.6,-8.6,2.25,0.14,-0.1,545.0,,,20.82,4.52,-3.28,118.8,1.0,q1_q17_dr25_tce,4925.0,98.0,-98.0,4.588,0.024,-0.042,0.742,0.045,-0.033,295.85938,47.93951,12.971,0
10858832,K00432.01,Kepler-552 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.263415218,3.366e-06,-3.366e-06,174.351207,0.000487,-0.000487,0.853,0.015,-0.59,2.1446,0.0461,-0.0461,1030.7,10.5,-10.5,3.77,1.31,-0.44,1103.0,,,349.4,360.02,-112.58,117.0,1.0,q1_q17_dr25_tce,6099.0,171.0,-214.0,4.456,0.056,-0.224,1.028,0.358,-0.119,290.74768,48.242008,14.279,0
2444412,K00103.01,Kepler-1710 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.91095177,1.275e-05,-1.275e-05,141.336726,0.000711,-0.000711,0.014,0.339,-0.014,3.325,0.024,-0.024,864.5,8.7,-8.7,2.62,0.33,-0.17,694.0,,,54.87,19.92,-10.44,116.9,1.0,q1_q17_dr25_tce,5650.0,101.0,-112.0,4.5,0.045,-0.105,0.899,0.114,-0.057,291.68335,37.751591,12.593,0
9775938,K00951.01,Kepler-258 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.19720694,1.212e-05,-1.212e-05,171.545479,0.000712,-0.000712,0.568,0.028,-0.462,3.4872,0.0489,-0.0489,2141.4,20.2,-20.2,4.18,4.82,-0.6,642.0,,,40.03,168.4,-14.02,116.2,1.0,q1_q17_dr25_tce,4954.0,148.0,-148.0,4.462,0.102,-0.578,0.885,1.019,-0.127,294.06848,46.57933,15.223,0
10864656,K01299.01,Kepler-432 b,CONFIRMED,CANDIDATE,0.981,0,0,0,0,52.5008645,0.0001465,-0.0001465,171.52114,0.00222,-0.00222,0.11,0.254,-0.11,14.9066,0.0781,-0.0781,946.7,9.2,-9.2,12.41,0.61,-1.53,812.0,,,102.94,15.4,-28.44,116.2,1.0,q1_q17_dr25_tce,4976.0,54.0,-74.0,3.331,0.008,-0.009,4.157,0.205,-0.513,293.2822,48.2859,12.183,0
6022556,K00844.01,Kepler-697 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.709870784,3.043e-06,-3.043e-06,171.987982,0.000638,-0.000638,0.023,0.323,-0.023,3.0694,0.0265,-0.0265,2020.3,20.1,-20.1,4.35,0.64,-0.28,1151.0,,,415.1,163.27,-72.1,116.1,1.0,q1_q17_dr25_tce,5727.0,77.0,-85.0,4.463,0.04,-0.12,0.978,0.146,-0.062,283.86441,41.346458,15.581,0
8015907,K00517.01,Kepler-585 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.752359689,1.738e-06,-1.738e-06,171.259808,0.000501,-0.000501,0.436,0.003,-0.435,2.0722,0.0211,-0.0211,791.9,8.0,-8.0,2.54,0.29,-0.13,1178.0,,,455.43,140.28,-70.49,115.7,1.0,q1_q17_dr25_tce,5461.0,73.0,-82.0,4.499,0.042,-0.098,0.897,0.102,-0.047,286.5285,43.873402,14.034,0
5735762,K00148.01,Kepler-48 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.77800306,3.382e-06,-3.382e-06,124.061465,0.000588,-0.000588,0.02,0.359,-0.02,2.7361,0.0184,-0.0184,473.0,4.6,-4.6,1.85,0.13,-0.14,932.0,,,177.79,44.24,-37.22,115.4,2.0,q1_q17_dr25_tce,5192.0,103.0,-103.0,4.489,0.066,-0.054,0.873,0.065,-0.065,299.13922,40.94902,13.04,0
11551692,K01781.02,Kepler-411 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.005156911,1.922e-06,-1.922e-06,137.103362,0.000515,-0.000515,0.844,0.004,-0.585,2.0747,0.0267,-0.0267,691.6,6.7,-6.7,2.2,0.18,-0.07,949.0,,,191.27,51.01,-25.41,115.1,2.0,q1_q17_dr25_tce,4920.0,98.0,-98.0,4.62,0.01,-0.059,0.72,0.059,-0.022,287.60559,49.523258,12.231,0
8802165,K00694.01,Kepler-648 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.42115972,2.09e-05,-2.09e-05,184.245906,0.000957,-0.000957,0.651,0.154,-0.419,4.9974,0.0502,-0.0502,928.1,9.2,-9.2,3.11,0.47,-0.15,674.0,,,48.91,20.99,-8.39,114.3,1.0,q1_q17_dr25_tce,5679.0,103.0,-125.0,4.487,0.024,-0.128,0.972,0.149,-0.047,283.89966,45.016891,13.939,0
4545187,K00223.01,Kepler-121 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.177414601,1.587e-06,-1.587e-06,134.478892,0.000417,-0.000417,0.786,0.015,-0.561,1.5262,0.0254,-0.0254,1134.3,12.1,-12.1,2.65,0.41,-0.19,997.0,,,233.26,118.02,-53.2,113.7,1.0,q1_q17_dr25_tce,5303.0,159.0,-143.0,4.63,0.032,-0.097,0.708,0.111,-0.051,286.16205,39.678001,14.708,0
10904857,K00194.01,Kepler-488 b,CONFIRMED,CANDIDATE,0.802,0,0,0,0,3.120828136,1.986e-06,-1.986e-06,139.466594,0.000513,-0.000513,0.784,0.029,-0.054,2.1878,0.0645,-0.0645,16456.0,213.0,-213.0,14.16,4.43,-1.48,1303.0,,,680.79,625.11,-203.01,113.5,1.0,q1_q17_dr25_tce,6122.0,165.0,-201.0,4.471,0.052,-0.208,0.996,0.312,-0.104,282.96616,48.34507,14.804,0
4664847,K00816.01,Kepler-690 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.748094239,7.553e-06,-7.553e-06,174.997206,0.000765,-0.000765,0.517,0.237,-0.325,3.5957,0.043,-0.043,2472.1,25.7,-25.7,5.52,1.7,-0.56,964.0,,,204.39,186.49,-63.82,113.2,1.0,q1_q17_dr25_tce,5973.0,169.0,-232.0,4.439,0.052,-0.221,1.085,0.334,-0.111,294.4899,39.771439,15.67,0
4249725,K00222.01,Kepler-120 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.312508525,5.263e-06,-5.263e-06,132.654418,0.000694,-0.000694,0.029,0.374,-0.029,2.7455,0.0265,-0.0265,1286.0,12.9,-12.9,2.0,0.26,-0.33,575.0,,,25.94,24.5,-13.02,112.5,1.0,q1_q17_dr25_tce,4090.0,447.0,-335.0,4.696,0.084,-0.056,0.571,0.076,-0.093,287.89163,39.33913,14.735,0
9390653,K00249.01,Kepler-504 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.549277089,5.287e-06,-5.287e-06,175.757183,0.000433,-0.000433,0.068,0.282,-0.068,1.5832,0.0185,-0.0185,1826.9,20.0,-20.0,1.57,0.21,-0.24,374.0,,,4.62,1.83,-1.58,112.2,1.0,q1_q17_dr25_tce,3547.0,71.0,-80.0,4.899,0.06,-0.06,0.369,0.05,-0.056,284.92184,45.972401,14.486,0
2975770,K01788.01,Kepler-951 b,CONFIRMED,CANDIDATE,0.933,0,0,0,0,71.52543938,9.47e-05,-9.47e-05,191.69147,0.00104,-0.00104,0.066,0.293,-0.066,5.9189,0.0564,-0.0564,5904.3,59.5,-59.5,5.76,0.22,-0.35,340.0,,,3.15,0.46,-0.56,111.3,1.0,q1_q17_dr25_tce,4855.0,77.0,-87.0,4.542,0.056,-0.02,0.778,0.029,-0.047,287.73755,38.114559,14.521,0
8162789,K00521.01,Kepler-1989 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.161023528,9.176e-06,-9.176e-06,172.000736,0.000741,-0.000741,0.716,0.053,-0.501,3.1627,0.0546,-0.0546,1653.9,16.7,-16.7,4.62,1.37,-0.73,904.0,,,157.97,141.44,-62.35,111.1,1.0,q1_q17_dr25_tce,6032.0,189.0,-232.0,4.387,0.108,-0.201,1.06,0.312,-0.168,290.73517,44.09132,14.633,0
4143755,K00281.01,Kepler-510 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,19.55662003,3.697e-05,-3.697e-05,189.04354,0.00147,-0.00147,0.606,0.18,-0.41,8.087,0.052,-0.052,298.9,3.1,-3.1,2.45,0.12,-0.09,797.0,,,95.35,17.77,-9.89,111.0,1.0,q1_q17_dr25_tce,5671.0,111.0,-51.0,4.094,0.033,-0.027,1.36,0.065,-0.049,287.655,39.244289,11.947,0
11133306,K00276.01,Kepler-509 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,41.74598855,4.572e-05,-4.572e-05,210.399151,0.000858,-0.000858,0.049,0.374,-0.049,4.6125,0.038,-0.038,421.8,4.5,-4.5,2.4,0.12,-0.13,584.0,,,27.58,4.37,-4.06,110.5,1.0,q1_q17_dr25_tce,5978.0,71.0,-80.0,4.316,0.03,-0.03,1.171,0.06,-0.06,289.6644,48.706211,11.854,0
6185331,K01727.01,Kepler-943 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,49.7700907,0.0001068,-0.0001068,159.98658,0.0018,-0.0018,0.655,0.065,-0.225,10.065,0.184,-0.184,3529.2,37.8,-37.8,5.12,1.24,-0.41,455.0,,,10.16,7.31,-2.55,109.8,1.0,q1_q17_dr25_tce,5774.0,155.0,-172.0,4.567,0.04,-0.16,0.818,0.199,-0.066,284.27396,41.535019,15.64,0
8043638,K00460.01,Kepler-559 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.58751692,2.11e-05,-2.11e-05,176.077382,0.000913,-0.000913,0.106,0.291,-0.106,4.3773,0.0358,-0.0358,1377.8,14.0,-14.0,4.03,0.68,-0.68,706.0,,,58.6,26.22,-20.18,109.4,1.0,q1_q17_dr25_tce,5433.0,81.0,-73.0,4.302,0.159,-0.116,1.107,0.186,-0.186,296.63684,43.802792,14.743,0
8107380,K00162.01,Kepler-476 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.00640392,1.731e-05,-1.731e-05,142.20885,0.001,-0.001,0.568,0.286,-0.368,4.6919,0.0396,-0.0396,716.4,7.6,-7.6,3.11,0.45,-0.41,807.0,,,100.09,42.19,-30.5,109.3,1.0,q1_q17_dr25_tce,5788.0,116.0,-116.0,4.323,0.132,-0.108,1.124,0.164,-0.148,295.16382,43.963039,13.837,0
8491277,K00234.01,Kepler-498 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.61375316,1.143e-05,-1.143e-05,132.185679,0.000971,-0.000971,0.604,0.285,-0.384,4.654,0.051,-0.051,797.9,8.4,-8.4,3.27,0.97,-0.53,931.0,,,177.26,158.74,-68.07,108.6,1.0,q1_q17_dr25_tce,5997.0,181.0,-199.0,4.364,0.108,-0.201,1.11,0.33,-0.178,290.35815,44.518749,14.283,0
7831264,K00171.01,Kepler-116 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.968724048,6.037e-06,-6.037e-06,137.158607,0.000811,-0.000811,0.166,0.263,-0.166,3.651,0.029,-0.029,510.6,5.3,-5.3,3.26,0.58,-0.58,1251.0,,,579.9,299.63,-219.39,107.1,1.0,q1_q17_dr25_tce,6122.0,136.0,-124.0,4.173,0.168,-0.112,1.439,0.257,-0.257,294.74207,43.536831,13.717,0
10386922,K00289.01,Kepler-511 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,26.62941953,4.592e-05,-4.592e-05,191.99627,0.00137,-0.00137,0.015,0.412,-0.015,7.8709,0.0565,-0.0565,492.8,5.2,-5.2,3.13,0.49,-0.66,742.0,,,71.75,30.93,-30.34,106.9,2.0,q1_q17_dr25_tce,5866.0,105.0,-105.0,4.117,0.195,-0.105,1.417,0.219,-0.301,282.94565,47.574905,12.747,0
8934495,K00524.01,Kepler-1721 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.592393816,3.023e-06,-3.023e-06,172.004723,0.000523,-0.000523,0.02,0.322,-0.02,2.2748,0.0192,-0.0192,1027.7,11.2,-11.2,2.51,0.45,-0.2,924.0,,,172.6,97.43,-42.17,105.9,1.0,q1_q17_dr25_tce,5351.0,159.0,-159.0,4.582,0.03,-0.12,0.796,0.143,-0.061,283.54416,45.225552,14.868,0
6504954,K01790.01,Kepler-952 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,130.3543929,0.0002139,-0.0002139,144.06022,0.00122,-0.00122,0.675,0.075,-0.251,6.474,0.143,-0.143,5128.7,59.7,-59.7,7.7,2.53,-0.84,369.0,,,4.36,4.22,-1.34,103.7,1.0,q1_q17_dr25_tce,5970.0,163.0,-199.0,4.463,0.056,-0.224,1.015,0.334,-0.111,285.37195,41.993912,15.254,0
8878187,K00697.01,Kepler-650 b,CONFIRMED,CANDIDATE,0.955,0,0,0,0,3.032147946,3.343e-06,-3.343e-06,171.734281,0.000878,-0.000878,0.836,0.024,-0.571,3.8627,0.0447,-0.0447,488.6,5.4,-5.4,3.62,0.58,-0.77,1507.0,,,1218.88,542.51,-522.77,103.1,1.0,q1_q17_dr25_tce,5827.0,104.0,-115.0,4.151,0.168,-0.098,1.447,0.232,-0.309,289.00089,45.15427,13.684,0
8822216,K00581.01,Kepler-610 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.996926239,6.335e-06,-6.335e-06,175.914281,0.000719,-0.000719,0.022,0.345,-0.022,2.7374,0.0259,-0.0259,1317.4,15.0,-15.0,3.21,0.77,-0.31,888.0,,,147.07,102.02,-40.87,101.6,1.0,q1_q17_dr25_tce,5713.0,138.0,-173.0,4.541,0.042,-0.168,0.893,0.215,-0.086,293.17133,45.065601,14.807,0
10272640,K01074.01,Kepler-762 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.770551475,4.869e-06,-4.869e-06,357.11836,0.000904,-0.000904,0.053,0.212,-0.053,3.8077,0.038,-0.038,12440.0,144.0,-144.0,12.05,4.08,-1.35,1302.0,,,679.75,678.84,-228.09,100.8,1.0,q1_q17_dr25_tce,6322.0,175.0,-263.0,4.426,0.056,-0.21,1.075,0.364,-0.121,291.27563,47.329491,15.439,0
6291033,K00452.01,Kepler-557 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.705991661,4.78e-06,-4.78e-06,169.94286,0.00108,-0.00108,0.623,0.182,-0.402,5.1658,0.047,-0.047,501.4,5.8,-5.8,2.43,0.76,-0.33,1281.0,,,637.42,612.58,-230.94,100.3,1.0,q1_q17_dr25_tce,6187.0,197.0,-241.0,4.409,0.087,-0.203,1.034,0.326,-0.14,293.70847,41.615131,14.641,0
6851425,K00163.01,Kepler-477 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.1199028,1.166e-05,-1.166e-05,139.753524,0.000843,-0.000843,0.72,0.152,-0.506,3.3759,0.0372,-0.0372,636.3,7.3,-7.3,2.08,0.14,-0.09,649.0,,,42.07,9.84,-6.52,100.3,1.0,q1_q17_dr25_tce,5078.0,101.0,-101.0,4.581,0.025,-0.053,0.766,0.052,-0.033,288.0676,42.35537,13.536,0
6425957,K00663.01,Kepler-205 b,CONFIRMED,CANDIDATE,0.073,0,0,0,0,2.755637216,1.909e-06,-1.909e-06,170.845854,0.000558,-0.000558,0.717,0.166,-0.479,1.8559,0.0281,-0.0281,536.7,6.4,-6.4,1.37,0.08,-0.07,757.0,,,77.57,15.0,-14.12,99.8,1.0,q1_q17_dr25_tce,4121.0,74.0,-91.0,4.709,0.024,-0.03,0.553,0.03,-0.03,285.28711,41.861172,13.506,0
11401182,K01428.01,Kepler-845 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,0.927859786,5.53e-07,-5.53e-07,133.905978,0.000535,-0.000535,0.795,0.078,-0.536,1.4279,0.0228,-0.0228,515.3,6.5,-6.5,1.79,0.16,-0.05,1361.0,,,813.3,221.1,-95.04,99.8,1.0,q1_q17_dr25_tce,4815.0,76.0,-86.0,4.631,0.007,-0.06,0.699,0.065,-0.018,290.95755,49.203812,14.631,0
6392727,K00851.01,Kepler-703 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.583520948,4.18e-06,-4.18e-06,169.973972,0.000733,-0.000733,0.045,0.319,-0.045,2.7055,0.0321,-0.0321,3812.1,44.5,-44.5,5.39,1.6,-0.53,1038.0,,,274.98,239.18,-77.52,99.5,1.0,q1_q17_dr25_tce,5815.0,157.0,-175.0,4.54,0.038,-0.212,0.877,0.26,-0.087,299.18686,41.74268,15.287,0
8583696,K01275.01,Kepler-803 b,CONFIRMED,CANDIDATE,0.936,0,0,0,0,50.28635977,8.516e-05,-8.516e-05,167.63351,0.00133,-0.00133,0.018,0.326,-0.017,6.3212,0.0464,-0.0464,1119.3,12.8,-12.8,3.88,0.62,-0.56,543.0,,,20.59,9.07,-6.66,99.5,1.0,q1_q17_dr25_tce,5900.0,105.0,-117.0,4.309,0.132,-0.108,1.167,0.185,-0.168,299.22162,44.693871,13.672,0
9592705,K00288.01,Kepler-1714 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.27532513,1.442e-05,-1.442e-05,177.27227,0.00114,-0.00114,0.315,0.123,-0.315,6.3093,0.0396,-0.0396,209.7,2.4,-2.4,3.04,0.15,-0.21,1211.0,,,508.21,75.8,-92.88,99.5,1.0,q1_q17_dr25_tce,6150.0,73.0,-85.0,3.96,0.03,-0.027,2.086,0.098,-0.147,293.71646,46.226654,11.02,0
3733628,K00387.01,Kepler-543 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.89963233,1.541e-05,-1.541e-05,182.864454,0.000872,-0.000872,0.777,0.009,-0.545,3.5791,0.0543,-0.0543,1121.7,13.1,-13.1,2.46,0.1,-0.13,521.0,,,17.37,2.98,-3.03,98.2,1.0,q1_q17_dr25_tce,4538.0,90.0,-90.0,4.607,0.039,-0.015,0.663,0.027,-0.036,287.21872,38.862522,13.577,0
4832837,K00605.01,Kepler-621 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.628117322,1.77e-06,-1.77e-06,169.718913,0.000539,-0.000539,0.612,0.029,-0.496,1.8289,0.0292,-0.0292,936.8,11.4,-11.4,1.77,0.23,-0.27,737.0,,,69.56,48.7,-32.16,98.1,1.0,q1_q17_dr25_tce,3939.0,297.0,-267.0,4.705,0.078,-0.052,0.557,0.071,-0.087,290.92731,39.91415,14.915,0
8692861,K00172.01,Kepler-69 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.7223682,1.822e-05,-1.822e-05,137.84083,0.00112,-0.00112,0.009,0.359,-0.009,5.1231,0.0357,-0.0357,571.1,6.5,-6.5,2.23,0.28,-0.27,746.0,,,73.16,26.92,-20.94,97.9,1.0,q1_q17_dr25_tce,5637.0,113.0,-101.0,4.399,0.132,-0.088,0.943,0.117,-0.117,293.26093,44.868889,13.749,0
10528068,K01162.01,Kepler-782 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,158.6850022,0.000466,-0.000466,173.94993,0.00207,-0.00207,0.034,0.38,-0.034,11.5372,0.0794,-0.0794,898.3,10.5,-10.5,3.08,0.44,-0.49,350.0,,,3.53,1.43,-1.2,97.4,1.0,q1_q17_dr25_tce,5751.0,103.0,-103.0,4.34,0.156,-0.104,1.034,0.149,-0.164,288.86823,47.75943,12.783,0
5113822,K00638.01,Kepler-199 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,23.6421965,3.16e-05,-3.16e-05,172.58844,0.00107,-0.00107,0.022,0.361,-0.022,5.018,0.0408,-0.0408,1102.2,12.7,-12.7,2.9,0.4,-0.14,595.0,,,29.65,11.49,-5.07,97.2,1.0,q1_q17_dr25_tce,5750.0,102.0,-125.0,4.538,0.026,-0.11,0.882,0.121,-0.043,295.55942,40.236271,13.595,0
8753657,K00321.01,Kepler-406 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.426304127,2.398e-06,-2.398e-06,170.455517,0.000821,-0.000821,0.694,0.177,-0.455,2.6624,0.028,-0.028,185.4,2.2,-2.2,1.41,0.21,-0.08,1302.0,,,679.12,293.1,-123.5,97.0,1.0,q1_q17_dr25_tce,5678.0,102.0,-124.0,4.484,0.03,-0.12,0.97,0.15,-0.053,291.84805,44.96822,12.52,0
5786676,K00650.01,Kepler-1665 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.95474513,9.054e-06,-9.054e-06,178.721694,0.000604,-0.000604,0.601,0.016,-0.447,2.1433,0.0248,-0.0248,903.4,10.9,-10.9,5.15,1.37,-2.23,906.0,,,159.04,119.05,-111.34,96.3,1.0,q1_q17_dr25_tce,5059.0,111.0,-91.0,3.976,0.378,-0.135,1.657,0.441,-0.716,290.39618,41.040081,13.594,0
8800954,K01274.01,Kepler-421 b,CONFIRMED,CANDIDATE,,0,0,0,0,704.962626,0.00905,-0.00905,492.77178,0.00398,-0.00398,0.8495,0.0063,-0.3772,18.003,0.732,-0.732,2319.1,58.1,-58.1,4.53,0.35,-0.36,178.0,,,0.24,0.06,-0.05,96.1,,,5305.0,121.0,-95.0,4.489,0.076,-0.046,0.818,0.062,-0.066,283.25681,45.08778,13.354,0
10975146,K01300.01,Kepler-808 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,0.63133171,3.41e-07,-3.41e-07,133.94488,0.000399,-0.000399,0.726,0.002,-0.519,1.1487,0.0186,-0.0186,434.5,6.0,-6.0,1.2,0.09,-0.1,1322.0,,,726.72,212.51,-196.53,95.8,1.0,q1_q17_dr25_tce,4441.0,133.0,-146.0,4.71,0.056,-0.032,0.53,0.038,-0.046,291.59409,48.44561,14.285,0
8017703,K00518.01,Kepler-174 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.98177862,1.478e-05,-1.478e-05,181.975114,0.000839,-0.000839,0.444,0.398,-0.258,2.958,0.0303,-0.0303,1018.4,11.9,-11.9,2.09,0.09,-0.12,553.0,,,22.1,4.0,-3.9,95.6,1.0,q1_q17_dr25_tce,4859.0,97.0,-97.0,4.615,0.049,-0.021,0.651,0.029,-0.036,287.43918,43.832088,14.287,0
8056665,K00089.01,Kepler-462 b,CONFIRMED,CANDIDATE,0.881,0,0,0,0,84.6877524,0.0001778,-0.0001778,150.57084,0.00172,-0.00172,0.017,0.303,-0.017,10.0248,0.052,-0.052,347.7,4.1,-4.1,3.37,0.58,-0.78,611.0,,,32.96,15.8,-15.16,95.1,1.0,q1_q17_dr25_tce,6688.0,120.0,-147.0,4.062,0.174,-0.116,1.79,0.311,-0.415,299.82117,43.81427,11.642,0
2692377,K00299.01,Kepler-98 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.541676547,1.139e-06,-1.139e-06,170.543719,0.000605,-0.000605,0.362,0.067,-0.362,1.9118,0.0213,-0.0213,296.5,3.7,-3.7,1.88,0.27,-0.28,1592.0,,,1517.84,645.82,-492.42,94.1,1.0,q1_q17_dr25_tce,5533.0,110.0,,4.337,0.132,-0.108,1.089,0.161,-0.161,285.66165,37.9645,12.899,0
9527915,K00165.01,Kepler-478 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.22175358,1.342e-05,-1.342e-05,139.570627,0.000829,-0.000829,0.451,0.007,-0.445,2.7884,0.0322,-0.0322,876.5,11.0,-11.0,2.38,0.18,-0.12,640.0,,,39.56,9.88,-6.43,93.6,1.0,q1_q17_dr25_tce,5211.0,103.0,-103.0,4.556,0.032,-0.059,0.799,0.06,-0.038,292.48694,46.196209,13.938,0
