kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,habitable_zone
7205717,K05372.01,,CANDIDATE,CANDIDATE,,0,0,0,0,212.60398,0.01455,-0.01455,213.4113,0.0283,-0.0283,0.0513,0.3936,-0.0511,5.74,1.3,-1.3,188.5,30.2,-30.2,1.64,0.71,-0.29,337.0,,,3.06,3.94,-1.25,7.1,1.0,q1_q16_tce,5834.0,162.0,-182.0,4.284,0.157,-0.245,1.207,0.521,-0.218,293.44861,42.744911,14.01,0
7906882,K00686.01,,CANDIDATE,CANDIDATE,0.952,0,0,0,0,52.513548727,6.133e-06,-6.133e-06,171.6745959,9.47e-05,-9.47e-05,0.679,0.008,-0.01,3.2743,0.0118,-0.0118,14252.0,21.1,-21.1,12.43,1.67,-1.22,472.0,,,11.73,4.61,-2.92,825.0,1.0,q1_q17_dr25_tce,5589.0,111.0,-111.0,4.421,0.086,-0.105,0.98,0.132,-0.096,296.84076,43.647121,13.579,0
10090854,K05762.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,12.63063129,8.928e-05,-8.928e-05,136.70398,0.00565,-0.00565,0.017,0.426,-0.017,2.212,0.169,-0.169,300.8,35.8,-35.8,1.37,0.28,-0.12,689.0,,,53.17,32.22,-13.87,9.5,1.0,q1_q17_dr25_tce,5579.0,150.0,-167.0,4.58,0.034,-0.136,0.798,0.161,-0.069,297.39322,47.011459,15.633,0
3558849,K04307.01,,CANDIDATE,CANDIDATE,0.298,0,0,0,0,160.850075,0.003764,-0.003764,144.5039,0.0181,-0.0181,0.769,0.027,-0.556,9.427,0.646,-0.646,428.1,30.8,-30.8,3.41,0.58,-0.72,413.0,,,6.87,3.07,-2.82,16.1,2.0,q1_q17_dr25_tce,5999.0,80.0,-89.0,4.168,0.162,-0.108,1.507,0.258,-0.315,294.94983,38.60519,14.218,0
10321972,K07998.01,,CANDIDATE,CANDIDATE,0.692,0,0,0,0,122.11555,0.01898,-0.01898,228.38,0.19,-0.19,0.23,0.214,-0.23,16.07,1.3,-1.3,1104.0,106.0,-106.0,2.96,0.9,-0.56,351.0,,,3.6,3.44,-1.54,12.2,1.0,q1_q17_dr25_tce,5592.0,195.0,-195.0,4.418,0.156,-0.214,0.894,0.273,-0.168,283.2048,47.478271,15.546,0
7592529,K06889.01,,CANDIDATE,CANDIDATE,,0,0,0,0,75.906736,0.003878,-0.003878,185.6963,0.0408,-0.0408,0.0506,0.4031,-0.0506,11.64,1.6,-1.6,26.9,4.8,-4.8,0.63,0.23,-0.12,507.0,,,15.65,16.64,-6.6,9.2,1.0,q1_q17_dr24_tce,6140.0,151.0,-170.0,4.248,0.189,-0.189,1.206,0.444,-0.236,286.14291,43.236351,11.649,0
9703198,K00469.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,10.32906563,4.582e-06,-4.582e-06,174.608213,0.000349,-0.000349,0.923,0.029,-0.208,1.44,0.108,-0.108,2309.8,37.7,-37.7,6.17,1.84,-0.66,908.0,,,160.44,140.41,-48.47,114.8,1.0,q1_q17_dr25_tce,6228.0,168.0,-205.0,4.441,0.065,-0.195,1.049,0.313,-0.112,288.63785,46.421471,14.711,0
9214176,K05640.01,,CANDIDATE,CANDIDATE,,0,0,0,0,348.665961,0.006518,-0.006518,165.8497,0.0174,-0.0174,0.0873,0.3565,-0.0873,3.849,0.419,-0.419,391.2,45.4,-45.4,9.56,1.03,-1.48,493.0,,,13.93,4.57,-4.84,10.8,1.0,q1_q16_tce,5183.0,102.0,-116.0,3.166,0.029,-0.031,4.89,0.529,-0.757,290.15314,45.635471,12.038,0
9579641,K00115.03,,CANDIDATE,CANDIDATE,0.871,0,0,0,0,3.43591631,4.729e-05,-4.729e-05,132.6624,0.011,-0.011,0.624,0.037,-0.476,3.133,0.407,-0.407,23.2,3.4,-3.4,0.55,0.08,-0.07,1272.0,,,617.61,251.11,-186.88,8.7,3.0,q1_q17_dr25_tce,5779.0,104.0,-115.0,4.339,0.132,-0.108,1.087,0.157,-0.142,287.88733,46.276241,12.791,0
6859546,K06777.01,,CANDIDATE,CANDIDATE,0.718,0,0,0,0,13.4450174,0.0001261,-0.0001261,137.24788,0.00835,-0.00835,0.531,0.45,-0.318,2.118,0.246,-0.246,196.2,29.0,-29.0,1.08,0.1,-0.1,606.0,,,31.92,11.17,-8.79,8.3,1.0,q1_q17_dr25_tce,5003.0,151.0,-151.0,4.553,0.061,-0.05,0.759,0.072,-0.072,290.72195,42.391571,15.256,0
10584140,K04833.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,4.31724247,7.409e-05,-7.409e-05,133.4243,0.0134,-0.0134,0.252,0.207,-0.252,4.126,0.406,-0.406,59.0,6.2,-6.2,1.01,0.29,-0.29,1332.0,,,743.6,641.87,-412.12,11.3,1.0,q1_q17_dr25_tce,5992.0,188.0,-209.0,4.195,0.258,-0.172,1.31,0.371,-0.371,284.31693,47.887112,13.6,0
3955444,K05027.01,,CANDIDATE,CANDIDATE,,0,0,0,0,62.312419,0.001246,-0.001246,146.119,0.014,-0.014,0.3683,0.0993,-0.3683,5.561,0.482,-0.482,123.0,15.3,-15.3,6.15,2.65,-2.77,838.0,,,116.69,144.6,-86.24,9.1,1.0,q1_q16_tce,4999.0,112.0,-177.0,3.243,0.329,-0.28,5.615,2.423,-2.532,291.82446,39.00618,13.172,0
7601665,K07842.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,3.11141514,4.97e-05,-4.97e-05,132.4992,0.0129,-0.0129,0.46,0.499,-0.256,3.074,0.523,-0.523,28.4,4.3,-4.3,0.7,0.22,-0.12,1530.0,,,1296.58,1164.25,-515.49,8.3,1.0,q1_q17_dr25_tce,6450.0,144.0,-208.0,4.297,0.108,-0.201,1.273,0.405,-0.218,289.88666,43.233879,13.396,0
8376848,K04007.01,,CANDIDATE,CANDIDATE,0.964,0,0,0,0,11.4927112,0.0001425,-0.0001425,133.3086,0.0102,-0.0102,1.212,6.882,-0.313,7.764,0.527,-0.527,291.5,18.7,-18.7,25.01,7.77,-2.78,858.0,,,127.97,119.68,-40.83,18.7,1.0,q1_q17_dr25_tce,6198.0,188.0,-225.0,4.464,0.054,-0.216,1.005,0.312,-0.112,295.74899,44.37476,15.472,0
7335514,K06860.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,0.576732089,5.071e-06,-5.071e-06,132.07378,0.00801,-0.00801,0.518,0.019,-0.472,1.856,0.254,-0.254,35.4,5.1,-5.1,0.43,0.01,-0.02,1537.0,,,1316.33,188.96,-209.2,9.1,1.0,q1_q17_dr25_tce,4524.0,81.0,-72.0,4.576,0.042,-0.012,0.717,0.023,-0.038,280.77686,42.924541,13.291,0
6223324,K04274.01,,CANDIDATE,CANDIDATE,0.972,0,0,0,0,1.97507424,1.386e-05,-1.386e-05,132.3567,0.00594,-0.00594,0.152,0.303,-0.152,2.61,0.175,-0.175,130.5,10.4,-10.4,1.08,0.35,-0.11,1477.0,,,1122.82,1093.9,-356.17,15.0,1.0,q1_q17_dr25_tce,6065.0,190.0,-232.0,4.495,0.052,-0.208,0.947,0.304,-0.101,296.81158,41.51569,15.276,0
10460629,K01168.01,,CANDIDATE,CANDIDATE,,0,0,0,0,856.672115,0.009591,-0.009591,228.44988,0.00727,-0.00727,0.1158,0.2441,-0.1157,23.144,0.287,-0.287,858.1,27.7,-27.7,3.87,1.94,-0.75,242.0,,,0.81,1.22,-0.35,39.2,,,6449.0,163.0,-210.0,4.232,0.163,-0.27,1.309,0.656,-0.254,287.58679,47.600021,13.997,1
7950158,K05451.01,,CANDIDATE,CANDIDATE,,0,0,0,0,529.39169,0.01297,-0.01297,387.3915,0.0114,-0.0114,0.037,0.4227,-0.037,10.869,0.627,-0.627,319.9,29.6,-29.6,4.4,2.31,-1.75,319.0,,,2.43,3.93,-1.65,12.1,1.0,q1_q16_tce,5283.0,154.0,-168.0,3.699,0.442,-0.332,2.504,1.317,-0.995,288.03607,43.796139,13.156,0
5091479,K07715.01,,CANDIDATE,CANDIDATE,0.622,0,0,0,0,25.8616058,0.0008569,-0.0008569,140.2048,0.0288,-0.0288,0.855,0.122,-0.606,7.78,1.0,-1.0,123.0,19.7,-19.7,1.12,0.32,-0.11,613.0,,,33.37,28.82,-9.66,8.5,1.0,q1_q17_dr25_tce,6067.0,164.0,-201.0,4.524,0.052,-0.208,0.884,0.26,-0.087,289.44324,40.253529,15.183,0
5946568,K05211.01,,CANDIDATE,CANDIDATE,0.992,0,0,0,0,3.5645249,5.584e-05,-5.584e-05,134.4518,0.0128,-0.0128,0.188,0.286,-0.188,2.062,0.443,-0.443,53.9,7.8,-7.8,0.6,0.06,-0.02,1029.0,,,265.37,81.29,-32.98,8.0,1.0,q1_q17_dr25_tce,5435.0,73.0,-89.0,4.578,0.011,-0.104,0.824,0.093,-0.027,287.00836,41.289101,12.936,0
7103300,K06819.01,,CANDIDATE,CANDIDATE,,0,0,0,0,3.226232203,9.005e-06,-9.005e-06,134.41924,0.00231,-0.00231,0.145,0.435,-0.1448,0.4022,0.0982,-0.0982,36.3,3.8,-3.8,1.01,0.54,-0.22,1620.0,,,1627.1,2541.56,-756.19,9.9,1.0,q1_q17_dr24_tce,6534.0,147.0,-195.0,4.203,0.163,-0.163,1.437,0.763,-0.32,286.84534,42.67696,11.429,0
7345248,K04864.01,,CANDIDATE,CANDIDATE,,0,0,0,0,5.66494448,4.794e-05,-4.794e-05,136.33835,0.00651,-0.00651,0.4638,0.4716,-0.2633,4.173,0.202,-0.202,46.0,4.1,-4.1,0.78,0.26,-0.16,1134.0,,,390.59,375.59,-169.25,11.4,1.0,q1_q17_dr24_tce,5888.0,158.0,-151.0,4.269,0.201,-0.215,1.13,0.371,-0.234,285.45886,42.931049,13.221,0
9596064,K07197.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,1.74145041,4.48e-05,-4.48e-05,132.0107,0.031,-0.031,0.33,0.119,-0.33,1.712,0.18,-0.18,370.6,39.9,-39.9,1.46,0.22,-0.12,1234.0,,,547.5,278.89,-151.41,10.9,1.0,q1_q17_dr25_tce,5238.0,184.0,-184.0,4.598,0.032,-0.097,0.764,0.112,-0.066,294.95062,46.242149,16.269,0
8709688,K03019.02,,CANDIDATE,CANDIDATE,0.935,0,0,0,0,2.012094,1.945e-05,-1.945e-05,131.5688,0.00726,-0.00726,0.066,0.381,-0.066,2.157,0.257,-0.257,74.8,9.5,-9.5,0.99,0.16,-0.15,1523.0,,,1274.27,516.29,-410.58,9.1,2.0,q1_q17_dr25_tce,5633.0,76.0,-76.0,4.296,0.15,-0.113,1.162,0.179,-0.179,298.40137,44.838181,14.927,0
10610039,K04577.02,,CANDIDATE,CANDIDATE,0.952,0,0,0,0,3.07365139,2.796e-05,-2.796e-05,134.17117,0.00688,-0.00688,0.034,0.431,-0.034,2.102,0.208,-0.208,90.5,12.1,-12.1,0.79,0.23,-0.06,1215.0,,,515.92,433.34,-125.53,9.6,2.0,q1_q17_dr25_tce,6068.0,163.0,-181.0,4.565,0.036,-0.204,0.831,0.238,-0.063,295.6709,47.830399,14.894,0
4047631,K02519.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,4.790912471,7.96e-06,-7.96e-06,132.01539,0.00142,-0.00142,0.969,0.02,-0.669,0.5134,0.0689,-0.0689,360.7,23.9,-23.9,2.25,0.07,-0.12,717.0,,,62.51,8.83,-10.98,17.6,1.0,q1_q17_dr25_tce,4359.0,78.0,-87.0,4.601,0.045,-0.01,0.676,0.021,-0.037,288.9039,39.154209,14.452,0
12109267,K04457.01,,CANDIDATE,CANDIDATE,0.8,0,0,0,0,79.334347,0.001574,-0.001574,144.0233,0.0147,-0.0147,0.652,0.297,-0.451,10.886,0.527,-0.527,164.9,12.7,-12.7,1.56,0.46,-0.25,500.0,,,14.73,12.47,-5.58,14.6,1.0,q1_q17_dr25_tce,6384.0,158.0,-206.0,4.33,0.12,-0.195,1.15,0.338,-0.182,290.51242,50.649288,13.815,0
8247770,K02569.01,,CANDIDATE,CANDIDATE,0.427,0,0,0,0,8.28157072,7.341e-05,-7.341e-05,136.25775,0.00647,-0.00647,0.042,0.407,-0.042,3.1,0.216,-0.216,139.2,12.6,-12.6,1.37,0.21,-0.21,956.0,,,197.82,79.31,-63.19,12.9,1.0,q1_q17_dr25_tce,5640.0,76.0,-76.0,4.288,0.143,-0.104,1.175,0.179,-0.179,296.603,44.14082,14.273,0
3103473,K04395.01,,CANDIDATE,CANDIDATE,0.528,0,0,0,0,1.920062587,8.516e-06,-8.516e-06,131.72678,0.00363,-0.00363,0.387,0.057,-0.387,1.437,0.129,-0.129,226.8,20.5,-20.5,1.12,0.16,-0.09,1189.0,,,471.84,217.13,-114.6,12.6,1.0,q1_q17_dr25_tce,5266.0,158.0,-142.0,4.611,0.036,-0.09,0.741,0.103,-0.06,287.84,38.255489,15.686,0
3529290,K03340.01,,CANDIDATE,CANDIDATE,0.974,0,0,0,0,8.9539656,0.0001907,-0.0001907,132.8453,0.0167,-0.0167,0.656,0.31,-0.434,4.898,0.351,-0.351,70.4,6.5,-6.5,0.84,0.23,-0.11,923.0,,,171.51,136.28,-55.15,12.2,2.0,q1_q17_dr25_tce,6168.0,166.0,-185.0,4.452,0.081,-0.189,0.947,0.256,-0.118,286.51019,38.618309,13.776,0
6359929,K05269.01,,CANDIDATE,CANDIDATE,,0,0,0,0,371.50631,0.01167,-0.01167,260.1243,0.0196,-0.0196,0.0156,0.4519,-0.0155,8.854,0.8,-0.8,992.0,108.0,-108.0,2.88,1.17,-0.26,242.0,,,0.8,0.99,-0.2,14.1,1.0,q1_q16_tce,5696.0,166.0,-162.0,4.491,0.049,-0.283,0.924,0.376,-0.082,290.39795,41.75079,15.392,1
9220614,K05643.01,,CANDIDATE,CANDIDATE,,0,0,0,0,570.01886,0.01442,-0.01442,375.0523,0.0175,-0.0175,0.1946,0.2543,-0.1942,3.52,0.616,-0.616,428.5,82.9,-82.9,1.62,0.44,-0.12,190.0,,,0.31,0.25,-0.07,6.8,1.0,q1_q16_tce,5496.0,151.0,-143.0,4.579,0.029,-0.172,0.79,0.215,-0.06,292.79358,45.687859,14.441,1
10747162,K05826.01,,CANDIDATE,CANDIDATE,,0,0,0,0,30.561533,0.0003256,-0.0003256,136.05488,0.00814,-0.00814,0.0124,0.4358,-0.0124,2.227,0.308,-0.308,585.7,97.2,-97.2,1.53,0.08,-0.15,379.0,,,4.86,1.22,-1.36,6.9,1.0,q1_q16_tce,4294.0,132.0,-137.0,4.609,0.052,-0.018,0.664,0.035,-0.063,297.39093,48.03928,15.871,0
8355178,K06178.01,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,13.0327301,0.00015,-0.00015,133.6778,0.0101,-0.0101,0.67,0.284,-0.457,3.902,0.313,-0.313,242.3,25.0,-25.0,1.64,0.46,-0.2,809.0,,,101.4,84.06,-34.19,11.1,1.0,q1_q17_dr25_tce,6122.0,168.0,-232.0,4.471,0.05,-0.2,0.996,0.28,-0.12,287.53177,44.30801,15.863,0
5394585,K05158.01,,CANDIDATE,CANDIDATE,,0,0,0,0,151.13008,0.01071,-0.01071,278.463,0.0502,-0.0502,0.0529,0.4146,-0.0528,3.49,1.0,-1.0,358.0,108.0,-108.0,4.41,1.27,-1.78,578.0,,,26.4,22.21,-18.17,4.6,1.0,q1_q16_tce,6768.0,178.0,-225.0,3.844,0.351,-0.143,2.302,0.664,-0.927,299.38071,40.535671,11.867,0
8806985,K04588.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,7.53737498,9.576e-05,-9.576e-05,135.80956,0.00892,-0.00892,0.225,0.218,-0.225,3.966,0.236,-0.236,41.1,4.3,-4.3,0.93,0.27,-0.22,1210.0,,,506.84,440.47,-257.32,11.3,1.0,q1_q17_dr25_tce,6483.0,181.0,-250.0,4.206,0.175,-0.175,1.436,0.422,-0.346,286.51355,45.038044,12.912,0
10467714,K04480.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,58.7488629,0.0004987,-0.0004987,172.65025,0.00687,-0.00687,0.186,0.271,-0.186,3.191,0.172,-0.172,473.6,38.1,-38.1,1.75,0.33,-0.23,425.0,,,7.7,4.57,-2.43,13.6,1.0,q1_q17_dr25_tce,5574.0,166.0,-150.0,4.505,0.104,-0.127,0.805,0.153,-0.102,290.77655,47.64843,14.122,0
11446424,K08223.01,,CANDIDATE,CANDIDATE,0.522,0,0,0,0,66.716453,0.001938,-0.001938,150.0569,0.0244,-0.0244,0.548,0.006,-0.488,3.855,0.912,-0.912,626.0,125.0,-125.0,2.2,0.48,-0.23,402.0,,,6.18,4.14,-1.83,8.1,1.0,q1_q17_dr25_tce,5447.0,164.0,-164.0,4.506,0.074,-0.137,0.859,0.187,-0.093,286.79462,49.347591,15.968,0
2854181,K02232.02,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,12.834857,0.0001206,-0.0001206,134.37229,0.0077,-0.0077,0.278,0.177,-0.278,2.092,0.261,-0.261,293.9,35.5,-35.5,1.73,0.22,-0.19,755.0,,,76.96,27.12,-18.74,9.4,2.0,q1_q17_dr25_tce,5492.0,82.0,-74.0,4.389,0.105,-0.095,1.016,0.131,-0.108,291.81302,38.088181,15.331,0
7768451,K01527.01,,CANDIDATE,CANDIDATE,0.99,0,0,0,0,192.667139,0.001017,-0.001017,162.87962,0.0042,-0.0042,0.911,0.018,-0.625,5.443,0.168,-0.168,1148.3,49.5,-49.5,3.64,0.37,-0.27,283.0,,,1.52,0.47,-0.32,26.0,1.0,q1_q17_dr25_tce,5401.0,107.0,-107.0,4.487,0.065,-0.071,0.878,0.088,-0.066,296.6713,43.49839,14.879,0
3112129,K04144.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,0.487656278,8.46e-07,-8.46e-07,132.16692,0.00145,-0.00145,0.037,0.429,-0.037,1.0129,0.0521,-0.0521,109.8,5.5,-5.5,0.99,0.11,-0.06,2299.0,,,6647.8,2038.69,-1051.31,25.1,1.0,q1_q17_dr25_tce,5957.0,71.0,-89.0,4.506,0.024,-0.09,0.937,0.109,-0.051,290.33719,38.205009,14.374,0
4762283,K07706.01,,CANDIDATE,CANDIDATE,0.837,0,0,0,0,42.049523793,,,167.3423568,,,0.23,,,2.1372,,,607.9,,,1.19,0.08,-0.16,303.0,,,2.0,0.55,-0.68,5.1,1.0,q1_q17_dr25_tce,4281.0,115.0,-140.0,4.761,0.077,-0.033,0.48,0.034,-0.064,295.79251,39.89257,15.263,0
6019971,K06646.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,7.1356633,5.457e-05,-5.457e-05,135.09646,0.00666,-0.00666,0.735,0.237,-0.524,1.789,0.202,-0.202,255.5,32.6,-32.6,1.38,0.1,-0.14,751.0,,,75.39,22.57,-21.14,9.8,1.0,q1_q17_dr25_tce,4926.0,148.0,-148.0,4.522,0.084,-0.045,0.793,0.059,-0.078,282.58801,41.347092,15.125,0
9588822,K04388.02,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,61.858947,0.003099,-0.003099,191.9736,0.0525,-0.0525,0.621,0.038,-0.476,21.32,1.7,-1.7,70.8,9.6,-9.6,2.47,0.69,-1.5,699.0,,,56.48,47.84,-48.59,9.1,3.0,q1_q17_dr25_tce,5529.0,168.0,-140.0,3.685,0.712,-0.178,2.817,0.789,-1.709,292.13428,46.202419,12.045,0
6879183,K05333.01,,CANDIDATE,CANDIDATE,0.98,0,0,0,0,20.5477769,0.0003415,-0.0003415,149.1769,0.0142,-0.0142,0.028,0.429,-0.028,4.634,0.335,-0.335,253.8,24.7,-24.7,1.67,0.54,-0.21,690.0,,,53.65,51.83,-18.64,12.1,1.0,q1_q17_dr25_tce,5922.0,182.0,-223.0,4.429,0.07,-0.21,1.057,0.338,-0.135,296.10648,42.354279,15.529,0
4644952,K01805.03,Kepler-319 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.36273233,1.298e-05,-1.298e-05,135.23342,0.00247,-0.00247,0.732,0.202,-0.508,2.2375,0.0767,-0.0767,341.6,15.0,-15.0,1.76,0.2,-0.14,1023.0,,,258.7,88.45,-54.96,25.6,2.0,q1_q17_dr25_tce,5527.0,110.0,-110.0,4.491,0.06,-0.09,0.88,0.1,-0.067,288.81195,39.77066,13.828,0
5980208,K02742.01,Kepler-1331 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,0.789160884,1.302e-06,-1.302e-06,131.50545,0.00138,-0.00138,0.376,0.083,-0.376,0.9268,0.0529,-0.0529,215.1,11.4,-11.4,0.91,0.06,-0.09,1244.0,,,564.46,144.06,-166.66,23.6,1.0,q1_q17_dr25_tce,4258.0,114.0,-139.0,4.635,0.053,-0.021,0.622,0.039,-0.064,297.07379,41.22448,15.031,0
9480310,K01470.01,Kepler-1668 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.43400996,3.693e-05,-3.693e-05,363.29494,0.00159,-0.00159,0.707,0.005,-0.52,4.2572,0.0764,-0.0764,1785.9,34.9,-34.9,4.3,1.27,-0.43,721.0,,,63.79,55.86,-19.48,59.7,1.0,q1_q17_dr25_tce,5900.0,164.0,-226.0,4.509,0.037,-0.213,0.951,0.282,-0.094,297.35233,46.09594,15.703,0
9992325,K02205.01,Kepler-1140 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,24.08632177,9.922e-05,-9.922e-05,148.20086,0.0029,-0.0029,0.802,0.152,-0.59,2.236,0.117,-0.117,1041.7,69.1,-69.1,2.78,0.26,-0.28,500.0,,,14.78,5.57,-4.35,18.0,1.0,q1_q17_dr25_tce,4973.0,181.0,-161.0,4.537,0.071,-0.052,0.768,0.071,-0.079,281.69397,46.946449,15.464,0
5794379,K00842.01,Kepler-241 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.71809866,2.324e-05,-2.324e-05,175.35526,0.00152,-0.00152,0.427,0.016,-0.427,3.0957,0.0562,-0.0562,1149.4,24.5,-24.5,2.31,0.17,-0.22,562.0,,,23.6,6.56,-6.6,52.7,1.0,q1_q17_dr25_tce,4702.0,128.0,-142.0,4.592,0.058,-0.027,0.686,0.049,-0.067,292.91312,41.060921,15.389,0
9963524,K00720.04,Kepler-221 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.79590004,1.411e-05,-1.411e-05,132.72971,0.00375,-0.00375,0.638,0.019,-0.497,2.056,0.123,-0.123,383.7,27.1,-27.1,1.66,0.12,-0.09,1090.0,,,333.31,82.94,-58.4,16.3,4.0,q1_q17_dr25_tce,5244.0,105.0,-105.0,4.538,0.045,-0.055,0.81,0.06,-0.044,296.65475,46.83527,13.749,0
12058931,K00546.02,Kepler-182 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,9.82578495,3.793e-05,-3.793e-05,131.42495,0.00336,-0.00336,0.888,0.025,-0.629,5.2498,0.088,-0.088,433.3,12.7,-12.7,2.66,0.88,-0.3,935.0,,,180.36,176.45,-57.31,38.1,2.0,q1_q17_dr25_tce,6246.0,167.0,-223.0,4.433,0.056,-0.224,1.092,0.365,-0.122,289.83011,50.586239,14.896,0
11852982,K00247.01,Kepler-1712 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.81504449,2.515e-05,-2.515e-05,181.12621,0.00145,-0.00145,0.868,0.015,-0.639,2.3244,0.0921,-0.0921,1032.6,26.1,-26.1,1.91,0.13,-0.19,391.0,,,5.52,1.28,-1.42,46.7,1.0,q1_q17_dr25_tce,3732.0,75.0,-83.0,4.736,0.052,-0.024,0.509,0.034,-0.05,284.9986,50.14679,14.216,0
9395719,K02472.01,Kepler-1250 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.607545159,6.585e-06,-6.585e-06,131.83453,0.00208,-0.00208,0.206,0.231,-0.206,1.3916,0.0666,-0.0666,351.5,18.2,-18.2,2.07,0.62,-0.23,1431.0,,,993.79,892.81,-318.55,23.0,1.0,q1_q17_dr25_tce,6147.0,172.0,-236.0,4.435,0.052,-0.208,1.096,0.333,-0.119,287.79385,45.98024,15.618,0
9395024,K02383.01,Kepler-1216 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,4.37033233,2.022e-05,-2.022e-05,131.92696,0.00388,-0.00388,0.093,0.354,-0.093,2.845,0.126,-0.126,177.8,11.5,-11.5,1.56,0.24,-0.24,1191.0,,,475.39,192.38,-153.04,17.7,1.0,q1_q17_dr25_tce,5657.0,76.0,-76.0,4.282,0.156,-0.104,1.182,0.182,-0.182,287.40533,45.918011,15.133,0
12470954,K00439.01,Kepler-554 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.902208647,4.14e-07,-4.14e-07,170.449657,0.000175,-0.000175,0.116,0.163,-0.116,2.19877,0.00854,-0.00854,2343.5,7.3,-7.3,4.45,0.53,-0.33,1346.0,,,778.26,278.83,-163.2,363.2,1.0,q1_q17_dr25_tce,5400.0,107.0,-107.0,4.463,0.06,-0.097,0.937,0.113,-0.07,296.40686,51.35815,14.313,0
11348997,K02090.01,Kepler-1089 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.132486123,9.634e-06,-9.634e-06,132.15985,0.00176,-0.00176,0.217,0.222,-0.217,1.4575,0.0461,-0.0461,908.4,31.0,-31.0,1.69,0.09,-0.08,584.0,,,27.41,5.61,-4.42,35.4,1.0,q1_q17_dr25_tce,3879.0,77.0,-77.0,4.707,0.018,-0.036,0.578,0.032,-0.027,291.09274,49.19006,15.535,0
9834040,K01998.01,Kepler-1044 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.77408984,1.776e-05,-1.776e-05,135.95524,0.00223,-0.00223,0.026,0.402,-0.026,2.6215,0.0634,-0.0634,520.3,18.3,-18.3,2.5,0.75,-0.33,1058.0,,,295.82,263.29,-103.88,33.6,1.0,q1_q17_dr25_tce,6246.0,174.0,-239.0,4.433,0.052,-0.208,1.092,0.329,-0.141,293.14447,46.666241,15.368,0
9821454,K01529.02,Kepler-59 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.8693144,0.0001749,-0.0001749,137.721,0.013,-0.013,0.73,0.222,-0.49,4.653,0.298,-0.298,101.9,8.4,-8.4,1.09,0.34,-0.12,864.0,,,131.58,119.52,-40.47,13.9,2.0,q1_q17_dr25_tce,6296.0,169.0,-207.0,4.46,0.052,-0.221,1.006,0.312,-0.111,287.03952,46.640129,14.307,0
8651389,K01754.01,Kepler-1768 b,CONFIRMED,CANDIDATE,0.992,0,0,0,0,15.13590453,6.155e-05,-6.155e-05,146.58371,0.00346,-0.00346,0.46,0.025,-0.442,2.236,0.102,-0.102,255.7,15.3,-15.3,2.57,0.74,-0.75,933.0,,,179.16,159.28,-102.35,19.8,1.0,q1_q17_dr25_tce,6050.0,190.0,-232.0,4.137,0.252,-0.168,1.572,0.459,-0.459,299.95721,44.771889,13.964,0
